near_earth,potentially_hazardous,absolute_magnitude_parameter,epoch,eccentricity,semi_major_axis,perihelion_distance,inclination,om,w,ma,ad,n,tp,per,per_y,moid_ld,sigma_i,sigma_w,class,rms
N,N,19.01,2458095.5,0.07332940216685842,2.307491252366662,2.138284298325359,3.31549796918792,237.6000887584673,338.0365105450894,215.8835260896963,2.476698206407965,0.2811861846485234,2458608.030422113,1280.290496668576,3.50524434406181,440.6065989,0.69464,81.307,MBA,0.58159
N,N,15.7,2459000.5,0.1460785974102048,3.2034766686006,2.735517290015109,7.351598163500161,234.9618025056567,38.10772467419,74.44837397261549,3.671436047186091,0.1718983570807994,2458567.4046799694,2094.260853411094,5.73377372597151,670.9796721,7.2046e-06,6.486e-05,OMB,0.56841
N,N,15.7,2459000.5,0.214026151915016,2.375073518324017,1.866745672681869,9.803938507718572,38.01987493728124,245.1031281919369,282.1878949319744,2.883401363966164,0.269270320853794,2459289.4739382393,1336.946451649491,3.66035989500203,340.77943469,7.5177e-06,3.4994e-05,MBA,0.57583
N,N,18.1,2459000.5,0.1816614053347215,2.573987022822235,2.106392922943011,9.513120130831553,42.649324767654,312.8386931773844,233.0824647299049,3.041581122701457,0.2386681926621053,2459532.273982341,1508.370243996737,4.12969265981311,434.3954457,1.4417e-05,8.4194e-05,MBA,0.66525
N,N,17.5,2459000.5,0.16574979215697,2.647570197881769,2.208735987861878,3.068998624730439,94.27068611579688,267.7633704744109,11.71009542009136,3.08640440790166,0.2287877925877675,2458949.316782191,1573.510526624347,4.30803703387912,470.3469703,8.5065e-06,0.00018908,MBA,0.49836
N,N,14.1,2459000.5,0.2096118336761041,2.695013891696785,2.130107088075648,12.03262993249682,277.816076368847,113.5092853683406,278.9891017773787,3.259920695317921,0.2227730042665507,2459364.1477341107,1615.994726045241,4.42435243270429,455.2549577,4.3433e-06,2.9667e-05,MBA,0.51471
Y,N,24.112,2459000.5,0.0861476167056364,1.154832310302921,1.055346259075661,17.77546436887695,310.9847990632337,199.5860776663685,80.68216755365388,1.254318361530182,0.7941923228011414,2458898.9097866006,453.2907076339754,1.24104232069535,29.002271578,0.018288,0.012759,AMO,0.39714
N,N,16.8,2459000.5,0.268426106712113,2.549182157103129,1.86491511537195,5.765137902012415,332.6789636685681,37.25153018043714,331.0751371473908,3.233449198834307,0.242160201269787,2459119.9451553184,1486.619180659374,4.07014149393395,337.77192893,6.9908e-06,0.00011019,MBA,0.65069
N,N,17.7,2459000.5,0.2588616277593294,2.336082596823699,1.731360453229675,8.275699533811961,80.45325798191226,305.6858917210616,299.2319232279846,2.940804740417723,0.2760398500506795,2459220.642406109,1304.159526002879,3.57059418481281,292.60991794,7.9081e-06,5.6001e-05,MBA,0.64297
N,N,18.3,2459000.5,0.1959444761102451,2.421741190792674,1.947214381888203,1.283847097708962,188.2274468297065,185.8993528277493,232.4915440025715,2.896267999697146,0.2615245605055218,2459488.058245967,1376.54375292373,3.76877139746401,368.92498743,1.0653e-05,0.00081945,MBA,0.44351
N,N,16.3,2459000.5,0.2462266339004678,3.120272184366264,2.351978067556499,16.25683189852787,46.95005340227285,250.3670393629557,118.7262990784669,3.888566301176029,0.1788196969346199,2458336.5558086517,2013.201040887701,5.51184405444956,542.8415579,2.6007e-05,8.2859e-05,MBA,0.61088
N,N,18.2,2459000.5,0.07447406261754096,2.317860739951034,2.145240234065181,12.47237436340801,121.0097321394426,16.09539975337648,29.36410067522281,2.490481245836887,0.2793013692109166,2458895.3658907106,1288.93030856624,3.5288988598665,452.2038649,1.2271e-05,8.3268e-05,MBA,0.58007
N,N,18.096,2459000.5,0.2340779399074072,2.6858266517802,2.057133882183082,14.27063224543546,22.01822691324372,318.0076921616543,182.4335307766089,3.314519421377318,0.2239170197976121,2459793.5012170756,1607.738439558488,4.40174795224774,417.6922693,0.009407,0.028381,MBA,0.63497
N,N,15.2,2459000.5,0.09033811536897916,3.088057454505987,2.809088163914789,15.8994094521891,246.2177025631079,211.8639359618422,174.812464996468,3.367026745097184,0.1816251625392539,2458038.0096569634,1982.104213793585,5.42670558191262,714.8585896,7.7485e-06,4.9658e-05,MBA,0.52272
N,N,17.818,2459000.5,0.1951309647405407,2.624067608811148,2.112030764759425,10.94937356746059,239.8737775105208,212.161459358373,94.81771539150589,3.136104452862871,0.2318683883120949,2458591.5709688296,1552.604917904721,4.25080059659061,442.3267303,0.0011581,0.0072575,MBA,0.37292
N,N,14.4,2459000.5,0.08017109618259902,2.596741374750431,2.38855777223398,16.01663753485394,101.7313273949072,89.72298662415982,321.2731461600538,2.804924977266882,0.2355380239763852,2459164.918692091,1528.415641442646,4.18457396698876,565.0125728,4.8869e-06,3.5224e-05,MBA,0.53491
N,N,16.6,2459000.5,0.1792627208340628,2.368180033158953,1.943653636989978,1.518784704385007,278.8519664231899,345.699442950606,220.1967549047505,2.792706429327928,0.2704468959554793,2459517.434182592,1331.130086474584,3.64443555502966,361.11901557,5.1252e-06,0.00017691,MBA,0.63913
N,N,14.7,2459000.5,0.2636386647182765,3.149817463711487,2.319403793472282,31.94800688260744,201.8711333848954,179.6219351284128,84.47571583916029,3.980231133950691,0.1763096137763385,2458521.367217449,2041.862563754952,5.59031502739207,514.7473756,7.6568e-06,1.7784e-05,MBA,0.52275
N,N,16.1,2459000.5,0.3221426863843683,2.445529544056766,1.65772008710198,5.457466357490032,110.0363959107166,295.3999087082877,359.6899364207695,3.233339001011553,0.2577179707857568,2459001.7031119843,1396.875813131678,3.82443754450836,263.24431725,8.342e-06,6.1309e-05,MCA,0.57834
N,N,15.8,2459000.5,0.1900202976296274,2.355249852272076,1.9077045743512,22.23203975447883,80.76234144558396,121.8801654384714,223.6440048462158,2.802795130192952,0.2726770557703256,2459500.5640584463,1320.243094832394,3.61462859639259,377.83931545,6.6442e-06,1.9364e-05,MBA,0.54308
N,,16.5,2458600.5,0.0859042,3.1466912,2.8763772,11.12232,161.88336,131.22213,10.1017,3.4170052,0.17657242,2458543.2900461,2038.8235037,5.58199453442847,0.0,,,MBA,0.27
N,N,16.4,2459000.5,0.1053861834774718,3.160868714334197,2.827756824057173,9.75495931599243,335.2248459218483,109.3240625973677,303.3979431502272,3.493980604611222,0.1753857834111816,2459323.228876588,2052.617908921393,5.61976155762188,725.062627,1.9077e-05,0.00012303,MBA,0.37072
N,N,16.3,2459000.5,0.1727469137887573,2.674053059902683,2.212118646497112,11.25556774765623,258.3107404491634,145.0124938426279,141.8050587594911,3.135987473308255,0.2253974732166788,2458371.3666883623,1597.178508092348,4.37283643557111,479.5080321,7.9589e-06,3.6452e-05,MBA,0.60075
N,N,15.0,2459000.5,0.1956755184925055,3.110614234714236,2.50194318150636,16.71657325427953,178.3526246050652,50.07423241636525,276.3536396125833,3.719285287922112,0.1796531520069972,2459466.0991807156,2003.861307070074,5.48627325686536,595.3444826,5.3534e-06,2.4946e-05,MBA,0.55248
N,N,17.1,2459000.5,0.03049069732486063,2.751057438321171,2.667175778646013,5.168844632090715,298.2811419365532,45.31453440179481,180.3598695978775,2.834939097996328,0.216000415695858,2459832.165669825,1666.663459143071,4.56307586349917,646.2051099,8.5664e-06,0.00015175,MBA,0.6789
N,N,17.0,2459000.5,0.1401200991243647,2.748157095013967,2.363085050451284,9.83050218267859,134.7365454956284,309.5331253119041,180.1750904957882,3.13322913957665,0.216342448884626,2459831.7049273327,1664.028496746774,4.5558617296284,542.1760772,6.0902e-06,4.505e-05,MBA,0.58831
N,N,16.8,2459000.5,0.1725906696761327,2.680145098460382,2.2175770610879,3.997379991647688,335.4014049837951,335.7799891857687,220.8327345732668,3.142713135832864,0.2246294087305845,2459620.041609504,1602.639663410128,4.38778826395654,468.5957053,7.2536e-06,6.9666e-05,MBA,0.53356
N,N,17.4,2459000.5,0.1253677998235335,2.25681129718304,1.973879830238308,7.357099604953954,15.6841657161943,329.4856478208377,196.9044666298614,2.539742764127773,0.2907108247139844,2459561.523255775,1238.343981013386,3.3904010431578,377.98875673,1.1999e-05,5.0328e-05,MBA,0.61301
N,N,16.8,2459000.5,0.2502077071126858,3.145577348751766,2.358529652774985,17.2312964476811,347.8243192782042,31.14348980559741,166.9676037107454,3.932625044728546,0.1766662215542853,2458055.3979751654,2037.740983153255,5.57903075469748,535.0503745,2.3066e-05,0.00070666,MBA,0.58011
N,N,16.5,2459000.5,0.2288946680143302,2.618855383505996,2.01941334992085,14.24198622999288,79.29767775471989,288.5746180053099,11.16665235805139,3.218297417091143,0.2325609531388128,2458952.483975782,1547.98127175339,4.23814174333577,416.995655,7.9634e-06,4.6008e-05,MBA,0.66279
N,N,16.2,2459000.5,0.0739748067228858,3.159818712776103,2.926071734219133,16.03930950801621,161.2279711556372,181.2094285853865,198.1845024642176,3.393565691333073,0.1754732112007282,2459922.6663889806,2051.595212377957,5.61696156708544,746.3969264,1.7609e-05,0.00012642,MBA,0.67969
N,N,17.7,2459000.5,0.1441021872729515,2.4363551904498,2.085271078532175,2.258143114473276,110.5345834131809,105.2407423225743,126.9190871818491,2.787439302367424,0.2591750368089382,2458510.7958651246,1389.022663727406,3.80293679323041,420.1829573,1.5899e-05,0.00062784,MBA,0.56374
N,N,16.2,2459000.5,0.1099383945414365,2.877490246094263,2.561143588130016,11.75179162424652,138.486984121749,197.1837752777069,141.1437895090243,3.193836904058509,0.2019218346937411,2458301.4978850326,1782.868111049106,4.88122686118852,604.3771183,8.6812e-06,5.2532e-05,MBA,0.58028
N,N,16.7,2459000.5,0.06357393389429475,2.867804443324756,2.685486833223063,3.074174778283184,67.33786649549153,254.8106422109034,282.8991902607135,3.050122053426449,0.2029456626159293,2459380.4086353728,1773.87383085537,4.85660186408041,651.8091579,6.7806e-06,0.00011925,MBA,0.58685
N,N,16.8,2459000.5,0.2295459316762195,2.753267167015336,2.121265890009256,8.536033597587384,163.843963944337,171.0783778608191,298.7310935014403,3.385268444021417,0.2157404301009649,2459284.493623587,1668.671930576586,4.56857475859435,432.8193072,9.8544e-06,5.0308e-05,MBA,0.62217
N,N,14.5,2459000.5,0.08759417495315072,3.121959665960111,2.848494184783322,14.20290113231763,154.7006579396955,52.79580295885518,290.7276696620014,3.395425147136902,0.1786747330979638,2459388.200762928,2014.834407518713,5.51631596856595,728.5807238,5.0208e-06,3.4237e-05,MBA,0.55801
N,N,16.9,2459000.5,0.2334346180855392,2.806969413059494,2.151725580144161,6.176654629158898,256.2646599512555,117.4269995493748,122.8240094305235,3.462213245974827,0.209578898526449,2458414.448587887,1717.730184341854,4.70288893728091,451.9236625,5.3733e-06,7.1807e-05,MBA,0.56457
N,N,15.8,2459000.5,0.172216178448836,2.584569064298798,2.139464457108175,4.547600778081255,331.2739565246745,282.73313142,359.0442196110949,3.02967367148942,0.237203919661372,2459004.5293617,1517.681497480857,4.15518548249379,439.9605767,5.4943e-06,5.7275e-05,MBA,0.54466
N,N,17.1,2459000.5,0.07637494518981636,2.773613423485152,2.561778850288735,3.46047989514915,181.4004965495483,252.4241312041871,73.0973027381538,2.98544799668157,0.2133708946215328,2458657.9167115535,1687.202936644902,4.61930988814484,614.5733723,7.2971e-06,0.00013656,MBA,0.60129
N,N,17.2,2459000.5,0.08565989080764794,2.778676262037605,2.540655156841661,3.984664058889694,57.69001888393038,321.1072355641384,315.4023035848836,3.01669736723355,0.2127880072653241,2459210.087452734,1691.824669193495,4.63196350224092,601.0224729,9.5787e-06,0.00011968,MBA,0.66054
N,N,16.3,2459000.5,0.05985057210765515,3.18133518931396,2.990930458167304,10.45828399198063,81.72556731898882,331.228044563644,244.5436676632372,3.371739920460616,0.1736960450450534,2459665.203288476,2072.586050572556,5.67443134995909,781.3833094,8.0331e-06,0.00015407,MBA,0.66265
N,N,17.1,2459000.5,0.1966129549784549,2.650097325887752,2.129053859664459,13.06567458269035,139.3988433127336,184.9966775683318,127.087257269088,3.171140792111044,0.2284606131817839,2458444.223556988,1575.76395767419,4.31420659185268,434.7301319,8.2543e-06,3.9994e-05,MBA,0.52669
N,N,18.1,2459000.5,0.06144914412974653,1.962716957436026,1.842109680232642,15.52658462915892,88.73680574783238,153.7175067521129,38.852711515579,2.08332423463941,0.358440902262694,2458892.1063672686,1004.349664693577,2.74975952003717,324.41717121,1.2677e-05,5.8595e-05,IMB,0.58385
N,N,16.9,2459000.5,0.03049383467323015,2.169642940109233,2.103482206993601,6.264573205985251,12.62734698690985,103.7618468228448,69.91913297988036,2.235803673224865,0.3084051861827673,2458773.7880764906,1167.295545369514,3.19588102770572,439.2717458,6.3668e-06,0.00011128,MBA,0.5542
N,N,15.7,2459000.5,0.04339295683550635,3.029964843426605,2.898485709762692,9.792334871710356,192.5548417759674,252.9975619461932,207.4029920286119,3.161443977090517,0.1868734871240596,2459817.0792286526,1926.43700045586,5.27429705805848,752.0982669,6.3898e-06,8.6391e-05,MBA,0.5856
N,N,14.817,2459000.5,0.07273295826755613,5.199705283544313,4.821515336152694,33.9254074460918,63.19510601922907,196.3594813054201,348.7523264575471,5.577895230935933,0.08312582733111844,2459135.8090116945,4330.783964001917,11.8570402847417,1484.6524164,0.0024879,0.14627,TJN,0.70956
N,N,16.6,2459000.5,0.07551647464116573,3.16967859481925,2.930315641592936,8.96929105535538,29.27676073723255,292.0270060737286,235.8250951753284,3.409041548045564,0.1746550845696646,2459711.4721719846,2061.205380232758,5.64327277271118,752.6586717,8.8303e-06,7.8825e-05,MBA,0.74703
N,N,17.976,2459000.5,0.06208962723703045,2.690630974487623,2.523570700249278,1.887316865653385,233.5289003914868,63.40055565814019,94.33527143154988,2.857691248725967,0.2233175567312078,2458578.0734213986,1612.05417643588,4.41356379585457,587.0123529,0.0055454,1.3213,MBA,0.56537
N,N,18.107,2459000.5,0.06549357649949994,2.427317299414102,2.268343608176365,13.95391884340404,296.8202742368617,297.8448313999093,133.9509689076383,2.58629099065184,0.26062390475128,2458486.537287963,1381.300768797694,3.78179539711894,500.278035,1.5381e-05,0.00027407,MBA,0.64254
N,N,15.7,2459000.5,0.08741825311813811,3.162782559771757,2.886297633403997,2.439156988793377,253.8947199,338.2215463845449,251.4833271360418,3.439267486139517,0.1752266147875615,2459619.7933247928,2054.482422298981,5.62486631704033,729.9077935,5.6914e-06,0.00017048,MBA,0.5373
N,N,17.6,2459000.5,0.1374921426953326,2.254610441803332,1.944619221216521,6.454205417887628,81.75316026463828,342.6434839342326,78.05710933806404,2.564601662390143,0.2911365979992876,2458732.388364862,1236.53296244425,3.38544274454278,373.34712614,5.1732e-06,5.7338e-05,MBA,0.53658
N,N,17.1,2459000.5,0.3879124693157239,3.016111885685308,1.846124476376616,14.10461581110419,178.3570042324207,156.9887206007365,138.6182000170281,4.186099294994,0.1881624251028664,2458263.8056257577,1913.240647292847,5.23816741216385,329.20785391,0.00077687,0.011761,MBA,0.602
N,N,17.3,2459000.5,0.1593275521419183,2.461286094043869,2.069135405558916,7.950585017887396,122.0489781059221,190.0097161699499,187.9334995144262,2.853436782528823,0.2552471648686361,2459674.617185882,1410.397644123786,3.86145830013357,410.6794259,1.0676e-05,4.88e-05,MBA,0.53848
N,N,17.0,2459000.5,0.03982994414065007,2.795634026210937,2.684284079109255,7.08540750626168,44.17126618877739,181.3561303228349,351.8176150408938,2.906983973312619,0.2108548511580965,2459039.3057704824,1707.335629333357,4.67443019666901,651.7196488,1.0451e-05,9.8838e-05,MBA,0.63888
N,N,18.0,2459000.5,0.2251623115238222,2.708416666580099,2.098583309363279,2.047845227134564,158.6020127675874,155.3388219138359,240.9315168970965,3.318250023796919,0.2211214417961363,2459538.9755188627,1628.064637584551,4.4573980495128,422.2183164,1.0727e-05,0.00019646,MBA,0.65384
N,N,16.1,2459000.5,0.1453415884245082,2.745751827247342,2.346679895255718,9.918001912123756,186.6273646075116,284.3224514725861,305.2075758495166,3.144823759238967,0.2166267838283653,2459253.4346703216,1661.844364938872,4.54988190263894,539.545288,7.2987e-06,3.7381e-05,MBA,0.59092
N,N,16.5,2459000.5,0.161651699281225,2.653318513909176,2.224405067401423,32.50167908315199,79.1275976263342,216.2960239604092,101.687178246955,3.082231960416929,0.2280447050347114,2458554.5910356524,1578.637837459121,4.32207484588397,485.3883908,1.4051e-05,4.8536e-05,MBA,0.56723
N,N,18.095,2459000.5,0.1904765729216789,2.981790081551308,2.413828925645561,3.163356654895494,111.9444172012339,189.2506967143723,135.0117219889721,3.549751237457054,0.1914205127398117,2458295.185193052,1880.676186931595,5.14901077873127,544.2075446,2.9741e-05,0.0027907,MBA,0.50242
N,N,17.4,2459000.5,0.1548410514794307,2.259862206359911,1.909942766128516,4.460229619257619,353.8318846258653,3.289996955903826,264.6061267351216,2.609781646591306,0.290122315664151,2459329.305707505,1240.855944417389,3.3972784241407,352.47788489,8.3204e-06,7.8411e-05,MBA,0.68875
N,N,16.2,2459000.5,0.2306408376392823,3.04831851559077,2.345251779763581,8.649649038293528,167.4981423670865,179.2336525871698,284.4491224096377,3.751385251417959,0.185188305514093,2459408.4678648207,1943.967244587179,5.32229225075203,520.8806948,9.6939e-06,6.3006e-05,MBA,0.58438
N,N,17.5,2459000.5,0.2847748980195673,2.209189059329103,1.580067470252714,6.497514076484719,292.4160006712754,48.56590993295922,22.20127335316901,2.838310648405492,0.3001613349671583,2458926.5355323395,1199.355006997783,3.28365504995971,225.90267741,6.4554e-06,8.4343e-05,MCA,0.56249
N,N,17.0,2459000.5,0.17097494001751,2.267870954911174,1.880121854427783,7.303081780908718,128.9299295379382,156.286770988635,74.98211918991983,2.655620055394565,0.2885868684108094,2458740.67487489,1247.458007990622,3.41535388909137,337.15665116,4.4295e-06,3.8014e-05,MBA,0.61965
N,N,17.934,2459000.5,0.1924488910562172,2.595731209096667,2.096185616426,5.8265872027113,109.5988904560511,309.462686627093,144.3124419839892,3.095276801767335,0.2356755318017348,2458388.1647232715,1527.523868293866,4.18213242517143,433.7494235,3.6511e-05,0.00062311,MBA,0.58816
N,N,18.5,2459000.5,0.2197460292132006,2.369369418177806,1.848709896794042,2.105164227143353,197.6788698864761,160.0546047173909,35.5448442894748,2.890028939561571,0.2702432815805625,2458868.97094188,1332.13302434192,3.64718144925919,328.84748249,1.7031e-05,0.00032841,MBA,0.4604
N,N,16.9,2459000.5,0.1041470626225852,2.964663861066569,2.655902828273154,0.7758851550934974,40.90998301196742,151.3534985878404,331.6407182804769,3.273424893859984,0.1930815981275107,2459147.377185576,1864.496686847685,5.10471372169113,644.2826101,7.1432e-06,0.0011852,MBA,0.5297
N,N,15.7,2459000.5,0.09913105804042044,2.578440031944077,2.322836543483685,4.221803048932665,128.1628274249307,165.4056992006689,226.7849895853604,2.834043520404468,0.2380501837328964,2459560.1089376016,1512.286167373587,4.14041387371276,508.6685402,4.334e-06,5.7895e-05,MBA,0.59467
N,N,17.006,2456891.5,0.10297135761742,3.143779150857072,2.820059943643979,4.984299575044172,195.5601152910596,101.1546142211561,36.01690481343153,3.467498358070164,0.176817819154819,2456687.80500486,2035.993893153888,5.57424748296752,704.2575988,0.24119,6.1435,MBA,0.6369
N,N,17.2,2459000.5,0.04802765331369228,2.775563124938597,2.642259341423778,2.990129878479653,243.0599975308572,245.624564018416,154.6740717813416,2.908866908453417,0.2131461097079793,2458274.82843136,1688.982268985429,4.62418143459392,645.6135715,8.1643e-06,0.00022686,MBA,0.64742
N,N,17.2,2459000.5,0.1593787129039351,2.733853225430992,2.298135217093529,8.857973287483711,206.8846974318793,157.7722223772069,43.50038336494472,3.169571233768455,0.2180425648813836,2458800.995910564,1651.053775650833,4.52033887926306,505.7847905,3.8558e-05,0.0082063,MBA,0.35165
N,N,17.3,2459000.5,0.1797101290571283,3.126337154647018,2.564502701109308,3.993033335699559,249.4475212946215,116.1799773278103,267.1293851894766,3.688171608184729,0.1782995946866464,2459521.368345067,2019.073574635343,5.527922175593,609.518054,1.3636e-05,0.00019139,MBA,0.67726
N,N,16.1,2459000.5,0.1081425124041328,3.039968960165119,2.711219079182285,2.837465590212531,89.95845100662433,201.1022484405526,157.404402241981,3.368718841147955,0.1859517843251793,2458154.020345001,1935.985725043959,5.30044004118812,659.7248757,6.4233e-06,0.00014247,MBA,0.56789
N,N,18.0,2459000.5,0.1901436287612724,2.374353055037252,1.922884949192056,5.197833077101837,180.8616620642617,43.97171463927606,134.5661077664256,2.825821160882448,0.269392889459892,2458500.9838173855,1336.338166615188,3.65869450134206,357.34951495,1.0095e-05,8.1882e-05,MBA,0.60843
N,N,16.7,2459000.5,0.2358819109266489,3.056679119235486,2.335663807500633,11.00311203165862,357.860048526722,265.2766342453061,116.4921229820568,3.777694430970339,0.1844290369923971,2458368.863437332,1951.970285540453,5.3442033827254,526.3485333,4.1023e-05,0.00012021,MBA,0.51016
N,N,14.5,2459000.5,0.2601878732116149,3.374677743391739,2.496627518564071,6.087985713142004,102.9475726218091,283.9875039577133,160.1495981261365,4.252727968219408,0.1589848029787678,2457993.1735441023,2264.367368798623,6.19949998302156,587.6934004,5.214e-06,5.7838e-05,OMB,0.51365
N,N,16.5,2459000.5,0.119169048207177,2.659089036762042,2.342207927152971,4.751288051767519,247.0478705702442,119.582989144566,89.62333832743859,2.975970146371114,0.2273027838510248,2458606.2094558678,1583.790545372051,4.33618219129925,523.6321267,6.1983e-06,6.8791e-05,MBA,0.59738
N,N,15.0,2459000.5,0.2687115257038703,2.619036884569871,1.91527148744239,11.9724728752866,358.2614800854478,20.15040640452262,202.8216566959885,3.322802281697353,0.2325367786057884,2459676.428961631,1548.142199949779,4.23858234072493,358.3360609,7.2806e-06,2.4289e-05,MBA,0.56199
N,N,18.4,2459000.5,0.1292013057381238,2.189046207101592,1.906218578822979,2.262571274666173,21.50693586577499,110.3546509254291,293.2434763119867,2.471873835380205,0.3043138234013545,2459219.8673719517,1182.989310101769,3.23884821383099,358.83264182,1.1851e-05,0.00021373,MBA,0.60246
N,N,17.5,2459000.5,0.2133083191277038,2.408900473916344,1.895061962879319,2.565304649659327,15.00584284176031,24.57794178829626,87.01489871785843,2.922738984953368,0.2636184415748881,2458670.4210487776,1365.610075870705,3.73883662113814,351.52247254,7.6591e-06,0.00018433,MBA,0.56836
N,N,17.3,2459000.5,0.123074975683773,2.317007868432726,2.031842181366257,3.261047745349374,250.0848002776179,16.22654998129269,202.499521031589,2.602173555499194,0.2794555962025532,2459564.0975128375,1288.218968923661,3.52695131806615,395.4784457,7.0932e-06,0.0001367,MBA,0.62503
N,N,18.068,2457686.5,0.278221811961006,2.68776636246902,1.939971134975047,12.82320338883064,6.536454301682483,290.6623682440951,62.01104519312229,3.435561589962993,0.2236746684511801,2457409.2623243053,1609.480423030446,4.40651724306761,376.7204517,0.46656,3.3882,MBA,0.7425
N,N,17.9,2459000.5,0.193444653967558,3.072550478216794,2.478182014160291,0.9968268521701268,61.18496721260901,18.43597281147632,294.8194661861612,3.666918942273297,0.1830018727418757,2459356.674135473,1967.192983362418,5.38588085793954,581.3732796,0.00010962,0.042835,MBA,0.70225
N,N,16.3,2459000.5,0.1915740760279368,2.557031229729609,2.06717033451958,13.57354384400769,327.0314041559412,4.539660842801389,244.2107523937954,3.046892124939638,0.2410460535736928,2459480.8615155257,1493.490537026944,4.08895424237356,411.2048054,7.2142e-06,1.99e-05,MBA,0.5527
N,N,17.6,2459000.5,0.2539879651070149,2.610171864581931,1.947219624117183,12.36750431164663,353.6854934683761,87.86222122551693,133.5330504411756,3.273124105046678,0.2337224433700706,2458429.168259172,1540.288535448795,4.21708017918904,392.3106019,1.0655e-05,0.00011026,MBA,0.56575
N,N,16.4,2459000.5,0.2317534226466823,3.176811472312287,2.440574540500668,25.17803827748639,0.7266649492964118,273.5191537904683,265.1735250315792,3.913048404123906,0.1740671867147826,2459545.2693890966,2068.166934816252,5.66233247040726,614.5227802,3.6201e-05,0.00014981,MBA,0.65939
N,N,17.4,2459000.5,0.1402787033899337,2.577767428955641,2.21616155638094,8.714433849687167,8.88704834037866,264.3305627009384,286.8269435592966,2.939373301530341,0.2381433595410183,2459307.7647357527,1511.694471321141,4.13879389820983,475.2310538,2.0169e-05,0.00010952,MBA,0.72789
N,N,15.1,2459000.5,0.03299711732764929,3.192066984410852,3.086737975608532,11.53067599060297,336.2285565020225,286.2700572259931,318.3092970847359,3.297395993213172,0.1728208271687325,2459241.7365662074,2083.082264433998,5.70316841734154,815.6185943,9.5234e-06,0.00015902,MBA,0.63609
N,N,17.4,2459000.5,0.0796453725824641,2.546724952401857,2.343890094702753,14.99933889309009,0.4234349557037632,10.83698306777023,208.9064862189192,2.749559810100962,0.2425107577904038,2459623.5383969676,1484.470228372876,4.06425798322485,522.9316207,9.2223e-06,7.0131e-05,MBA,0.64032
N,N,16.6,2459000.5,0.1784356810487909,2.833714038872776,2.328078344448992,7.698885677657497,331.9442037763749,129.7194718755345,344.4258571965586,3.33934973329656,0.2066188981555551,2459075.876177796,1742.338204363913,4.77026202426807,526.7999705,7.64e-06,4.336e-05,MBA,0.52162
N,N,17.8,2459000.5,0.2113578547936622,2.296196690085742,1.810877483484912,4.615268452007615,282.6342614662624,17.00979441081738,225.0001054720815,2.781515896686573,0.2832633871874432,2459477.0878706328,1270.901981277863,3.47953998980934,309.68786505,5.0685e-06,7.1369e-05,MBA,0.6227
N,N,17.1,2459000.5,0.2401155824715673,2.445696347531201,1.858446544495163,8.043279554978973,236.5293562854889,199.0164330788637,341.4973287777146,3.03294615056724,0.2576916055830573,2459072.301606344,1397.018731694647,3.82482883420848,340.65451112,9.1349e-06,4.8118e-05,MBA,0.52624
N,N,16.2,2459000.5,0.2067308891797813,2.295144351007555,1.820667118527811,6.248096694215749,207.1244637050075,142.8761770902015,229.3820945968444,2.769621583487299,0.2834582267612474,2459461.301250666,1270.028406348645,3.47714827200177,319.05557612,4.2771e-06,3.5138e-05,MBA,0.56512
N,N,15.7,2459000.5,0.1301269769684205,3.021282776729051,2.628132382426545,12.28110814162564,103.2199184337693,288.4798121040339,230.888921363182,3.414433171031558,0.1876795750788251,2459688.433562204,1918.162910635324,5.25164383473052,648.6763394,4.7902e-06,4.1565e-05,MBA,0.62861
N,N,16.8,2459000.5,0.1462621062063401,2.30527231118387,1.96809832757096,5.089263241977017,199.1796480701625,283.1999377841292,31.98603345156049,2.64244629479678,0.2815922662123606,2458886.910113879,1278.44420176124,3.50018946409648,385.68225846,5.317e-06,4.4689e-05,MBA,0.56024
N,N,17.2,2459000.5,0.1532843488257608,2.753449987524743,2.331389199162713,12.52819919953801,191.4498848519004,179.0067293297587,96.30723947106206,3.175510775886772,0.2157189437179912,2458554.052238801,1668.838136304928,4.56902980507852,518.0825625,9.7109e-06,6.9013e-05,MBA,0.58703
N,N,12.0,2459000.5,0.08932925979472131,3.14260782118981,2.861880990697822,7.310561667895927,106.1047508182002,129.0464706449795,160.1034936308482,3.423334651681798,0.176916685096817,2458095.5345155788,2034.856123394983,5.57113243913753,722.6925817,3.2444e-06,4.4401e-05,MBA,0.47433
N,N,16.0,2459000.5,0.1272312728721696,3.410900971758937,2.976927699481127,16.81390506038331,223.2269915739901,142.2548724208808,67.55278034472285,3.844874244036747,0.1564589486942329,2458568.739586751,2300.923040864518,6.29958395856131,777.133573,8.3801e-06,0.00012996,OMB,0.62108
N,N,17.9,2459000.5,0.149865837380267,2.415849020528361,2.05379578408258,2.779215891077439,124.92977475575,314.6749182290376,10.61312259777012,2.777902256974142,0.262481917374509,2458960.066271445,1371.523050429231,3.75502546318749,416.6492937,6.3307e-06,0.00017206,MBA,0.59979
N,N,14.4,2459000.5,0.09509020161542442,2.219907862132074,2.008816375954269,1.602447131991172,80.69784187111155,179.3157482149622,223.2408768032641,2.430999348309879,0.2979899723698081,2459459.4386753826,1208.094343366819,3.30758204891668,386.61120725,3.4341e-06,0.000148,MBA,0.48734
